"SEXO","EDAD","TAMUNI","INGRESHOG","TARHOGENTREV_HH","HIJOMENOR","SITLAB","NIVELESTENTREV","GRADACDISC","GRADODESIGUALDAD","VALSALARIOS","VALPOSASC","VALOPEMP","ESCFEMINIS","ESCIDEOL","RELIGION","CUIDADOHIJOS_HH","RECUVOTOG","NIVELESTENTREV_imp","GRADACDISC_imp","GRADODESIGUALDAD_imp","VALSALARIOS_imp","VALPOSASC_imp","VALOPEMP_imp","TARHOGENTREV_HH_media","ESCIDEOL_media","ESCFEMINIS_MEDIA"
"Mujer",65,"10001-50000 habitantes","2701-3900€",4,"Ninguno","En paro, ha trabajado antes","Licenciatura","Muy de acuerdo",NA,"Peor","Peor","Peor",NA,3,NA,NA,"N.C.","Licenciatura","Muy de acuerdo","Bastante grandes","Peor","Peor","Peor",4,3,6.26659908768373
"Mujer",41,"10001-50000 habitantes","Más de 5000€",2,"Tiene hijos/as menores","Trabaja","Licenciatura","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",10,3,"Indiferente, no creyente",3,"PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)","Licenciatura","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",2,3,10
"Hombre",54,"10001-50000 habitantes","2701-3900€",1,"Ninguno","Trabaja","FP grado medio","Poco de acuerdo","Pequeñas","Igual","Igual","Igual",8,2,"Agnóstico/a",NA,"Otro partido","FP grado medio","Poco de acuerdo","Pequeñas","Igual","Igual","Igual",1,2,8
"Mujer",66,"10001-50000 habitantes","2701-3900€",2,"Ninguno","Jubilado/a o pensionista (ha trabajado)","FP grado medio","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",8,4,"Ateo/a",NA,"SUMAR (Podemos, IU, Más País, etc.)","FP grado medio","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",2,4,8
"Hombre",49,"10001-50000 habitantes","1100-1800€",2,"Tiene hijos/as menores","Trabaja","Bachillerato","Muy de acuerdo","Muy grandes","Igual","Mejor","Igual",5,5,"Creyente de otra religión",4,NA,"Bachillerato","Muy de acuerdo","Muy grandes","Igual","Mejor","Igual",2,5,5
"Hombre",39,"10001-50000 habitantes","1100-1800€",5,"Ninguno","Trabaja","Educación secundaria","Nada de acuerdo","Bastante grandes","Peor","Peor","Igual",9,3,"Agnóstico/a",NA,NA,"Educación secundaria","Nada de acuerdo","Bastante grandes","Peor","Peor","Igual",5,3,9
"Hombre",20,"10001-50000 habitantes","2701-3900€",2,"Ninguno","Estudiante","Bachillerato","Bastante de acuerdo","Casi inexistentes","Igual","Igual","Peor",6,5,"Agnóstico/a",NA,NA,"Bachillerato","Bastante de acuerdo","Casi inexistentes","Igual","Igual","Peor",2,5,6
"Hombre",77,"10001-50000 habitantes","Más de 5000€",1,"Ninguno","Jubilado/a o pensionista (ha trabajado)","Máster oficial","Poco de acuerdo","Pequeñas","Peor","Igual","Igual",8,2,"Agnóstico/a",NA,"PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)","Máster oficial","Poco de acuerdo","Pequeñas","Peor","Igual","Igual",1,2,8
"Hombre",80,"10001-50000 habitantes",NA,NA,"Ninguno","Otra situación","Otros estudios","Bastante de acuerdo",NA,"Mejor","Mejor",NA,NA,NA,"Agnóstico/a",NA,"N.C.","Otros estudios","Bastante de acuerdo","Bastante grandes","Mejor","Mejor","Peor",2.28715767083223,4.77000264061262,6.26659908768373
"Hombre",21,"10001-50000 habitantes","3901-5000€",4,"Ninguno","Trabaja","FP grado superior","Muy de acuerdo","Casi inexistentes","Igual","Igual","Igual",5,9,"Indiferente, no creyente",NA,"VOX","FP grado superior","Muy de acuerdo","Casi inexistentes","Igual","Igual","Igual",4,9,5
"Mujer",57,"10001-50000 habitantes","1801-2700€",0,"Tiene hijos/as menores","Otra situación","Licenciatura","Muy de acuerdo","Casi inexistentes","Igual","Igual","Igual",5,5,"Católico/a no practicante",2,NA,"Licenciatura","Muy de acuerdo","Casi inexistentes","Igual","Igual","Igual",0,5,5
"Hombre",76,"10001-50000 habitantes","3901-5000€",2,"Ninguno","Jubilado/a o pensionista (ha trabajado)","Licenciatura","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",10,4,"Agnóstico/a",NA,"PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)","Licenciatura","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",2,4,10
"Mujer",65,"2001-10000 habitantes","2701-3900€",1,"Ninguno","Jubilado/a o pensionista (ha trabajado)","Licenciatura","Nada de acuerdo","Bastante grandes","Igual","Peor","Igual",8,8,"Agnóstico/a",NA,"SUMAR (Podemos, IU, Más País, etc.)","Licenciatura","Nada de acuerdo","Bastante grandes","Igual","Peor","Igual",1,8,8
"Mujer",81,"≤2000 habitantes","1100-1800€",NA,"Ninguno","Jubilado/a o pensionista (ha trabajado)","Educación secundaria","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",5,4,"Agnóstico/a",NA,"SUMAR (Podemos, IU, Más País, etc.)","Educación secundaria","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",2.28715767083223,4,5
"Hombre",50,"2001-10000 habitantes","3901-5000€",5,"Tiene hijos/as menores","Trabaja","FP grado superior","Muy de acuerdo","Bastante grandes","Peor","Igual","Igual",5,NA,"Católico/a no practicante",0,"En blanco","FP grado superior","Muy de acuerdo","Bastante grandes","Peor","Igual","Igual",5,4.77000264061262,5
"Hombre",34,"50001-100000 habitantes","Más de 5000€",2,"Tiene hijos/as menores","Trabaja","Doctorado","Nada de acuerdo","Casi inexistentes","Igual","Igual","Igual",10,NA,"Indiferente, no creyente",8,"Otro partido","Doctorado","Nada de acuerdo","Casi inexistentes","Igual","Igual","Igual",2,4.77000264061262,10
"Mujer",50,"50001-100000 habitantes","Menos de 1100€",2,"Ninguno","Trabaja","Bachillerato","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",5,2,"Católico/a no practicante",NA,"PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)","Bachillerato","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",2,2,5
"Hombre",50,"50001-100000 habitantes","1801-2700€",2,"Tiene hijos/as menores","Trabaja","FP grado medio","Muy de acuerdo","Casi inexistentes","Igual","Igual",NA,0,NA,"Agnóstico/a",3,"PP","FP grado medio","Muy de acuerdo","Casi inexistentes","Igual","Igual","Peor",2,4.77000264061262,0
"Hombre",41,"50001-100000 habitantes","2701-3900€",0,"Ninguno","Trabaja","Licenciatura","Nada de acuerdo","Casi inexistentes","Igual","Peor","Igual",7,7,"Agnóstico/a",NA,"PP","Licenciatura","Nada de acuerdo","Casi inexistentes","Igual","Peor","Igual",0,7,7
"Hombre",20,"50001-100000 habitantes","Menos de 1100€",1,"Ninguno","Trabaja","FP grado medio","Muy de acuerdo","Bastante grandes","Igual","Igual","Igual",9,8,"Ateo/a",NA,"PP","FP grado medio","Muy de acuerdo","Bastante grandes","Igual","Igual","Igual",1,8,9
"Mujer",43,"50001-100000 habitantes","3901-5000€",2,"Tiene hijos/as menores","Trabaja","Máster oficial","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",8,4,"Católico/a no practicante",6,"SUMAR (Podemos, IU, Más País, etc.)","Máster oficial","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",2,4,8
"Mujer",31,"50001-100000 habitantes","2701-3900€",2,"Ninguno","Trabaja","Máster oficial","Poco de acuerdo","Muy grandes","Igual","Peor","Peor",3,5,"Agnóstico/a",NA,"PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)","Máster oficial","Poco de acuerdo","Muy grandes","Igual","Peor","Peor",2,5,3
"Mujer",79,"50001-100000 habitantes","Menos de 1100€",2,"Ninguno","Jubilado/a o pensionista (ha trabajado)","Primaria","Bastante de acuerdo","Muy grandes","Peor","Mejor","Mejor",10,8,"Católico/a practicante",NA,"PP","Primaria","Bastante de acuerdo","Muy grandes","Peor","Mejor","Mejor",2,8,10
"Hombre",22,"10001-50000 habitantes","3901-5000€",2,"Ninguno","Estudiante","Grado universitario","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",8,2,"Ateo/a",NA,"SUMAR (Podemos, IU, Más País, etc.)","Grado universitario","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",2,2,8
"Hombre",42,"2001-10000 habitantes","2701-3900€",2,"Tiene hijos/as menores","Trabaja","FP grado medio","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",8,1,"Ateo/a",4,"SUMAR (Podemos, IU, Más País, etc.)","FP grado medio","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",2,1,8
"Mujer",24,"2001-10000 habitantes","2701-3900€",2,"Ninguno","Trabaja","Grado universitario","Nada de acuerdo","Casi inexistentes","Igual","Igual","Igual",5,5,"Católico/a no practicante",NA,"Voto nulo","Grado universitario","Nada de acuerdo","Casi inexistentes","Igual","Igual","Igual",2,5,5
"Mujer",45,"10001-50000 habitantes","1801-2700€",5,"Tiene hijos/as menores","Trabaja","Primaria","Poco de acuerdo","Pequeñas","Peor","Peor","Igual",7,7,"Católico/a no practicante",6,NA,"Primaria","Poco de acuerdo","Pequeñas","Peor","Peor","Igual",5,7,7
"Mujer",55,"10001-50000 habitantes","Menos de 1100€",NA,"Tiene hijos/as menores","Trabaja","Educación secundaria","Muy de acuerdo","Muy grandes","Peor","Igual","Mejor",7,1,"Católico/a no practicante",NA,"N.C.","Educación secundaria","Muy de acuerdo","Muy grandes","Peor","Igual","Mejor",2.28715767083223,1,7
"Mujer",80,"10001-50000 habitantes","Menos de 1100€",4,"Ninguno","Jubilado/a o pensionista (ha trabajado)","Educación secundaria","Poco de acuerdo","Muy grandes","Igual","Igual","Peor",9,8,"Creyente de otra religión",NA,"PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)","Educación secundaria","Poco de acuerdo","Muy grandes","Igual","Igual","Peor",4,8,9
"Mujer",36,"10001-50000 habitantes","3901-5000€",1,"Tiene hijos/as menores","Trabaja","Máster oficial","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",8,2,"Ateo/a",5,"PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)","Máster oficial","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",1,2,8
"Hombre",39,"10001-50000 habitantes","Más de 5000€",2,"Tiene hijos/as menores","Trabaja","Arquitectura/ingeniería","Bastante de acuerdo","Pequeñas","Igual","Igual","Igual",5,4,"Agnóstico/a",1,"PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)","Arquitectura/ingeniería","Bastante de acuerdo","Pequeñas","Igual","Igual","Igual",2,4,5
"Mujer",53,"≤2000 habitantes",NA,4,"Ninguno","Trabaja","Bachillerato","Poco de acuerdo","Bastante grandes","Peor","Peor","Igual",7,6,"Católico/a no practicante",NA,"PP","Bachillerato","Poco de acuerdo","Bastante grandes","Peor","Peor","Igual",4,6,7
"Mujer",38,"≤2000 habitantes","1801-2700€",5,"Tiene hijos/as menores","Trabajo doméstico no remunerado","FP grado superior","Nada de acuerdo","Muy grandes","Peor","Peor","Peor",8,1,"Indiferente, no creyente",6,"SUMAR (Podemos, IU, Más País, etc.)","FP grado superior","Nada de acuerdo","Muy grandes","Peor","Peor","Peor",5,1,8
"Hombre",84,"10001-50000 habitantes","1801-2700€",2,"Ninguno","Jubilado/a o pensionista (ha trabajado)","Primaria","Bastante de acuerdo","Bastante grandes","Peor","Peor","Peor",5,1,"Agnóstico/a",NA,"PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)","Primaria","Bastante de acuerdo","Bastante grandes","Peor","Peor","Peor",2,1,5
"Mujer",36,"2001-10000 habitantes","2701-3900€",2,"Ninguno","Trabaja","Diplomaturas oficiales","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",9,5,"Agnóstico/a",NA,"PP","Diplomaturas oficiales","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",2,5,9
"Mujer",70,"2001-10000 habitantes",NA,5,"Ninguno","Jubilado/a o pensionista (ha trabajado)","FP grado superior","Nada de acuerdo","Muy grandes","Peor","Peor","Peor",5,NA,"Católico/a no practicante",NA,"N.C.","FP grado superior","Nada de acuerdo","Muy grandes","Peor","Peor","Peor",5,4.77000264061262,5
"Hombre",23,"2001-10000 habitantes","1100-1800€",NA,"Ninguno","Trabaja","Primaria","Bastante de acuerdo","Pequeñas","Igual","Igual","Igual",NA,NA,"Agnóstico/a",NA,NA,"Primaria","Bastante de acuerdo","Pequeñas","Igual","Igual","Igual",2.28715767083223,4.77000264061262,6.26659908768373
"Mujer",24,"2001-10000 habitantes","1801-2700€",2,"Ninguno","Trabaja","FP grado superior","Poco de acuerdo","Pequeñas","Igual","Igual","Igual",3,5,"Indiferente, no creyente",NA,NA,"FP grado superior","Poco de acuerdo","Pequeñas","Igual","Igual","Igual",2,5,3
"Mujer",23,"10001-50000 habitantes","1801-2700€",3,"Ninguno","Trabaja","Licenciatura","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",10,3,"Ateo/a",NA,"PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)","Licenciatura","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",3,3,10
"Hombre",38,"10001-50000 habitantes","2701-3900€",3,"Tiene hijos/as menores","Trabaja","Diplomaturas oficiales","Poco de acuerdo","Casi inexistentes","Igual","Igual","Igual",8,5,"Ateo/a",2,"PP","Diplomaturas oficiales","Poco de acuerdo","Casi inexistentes","Igual","Igual","Igual",3,5,8
"Hombre",36,"10001-50000 habitantes","2701-3900€",2,"Ninguno","Trabaja","FP grado medio","Poco de acuerdo","Bastante grandes","Peor","Igual","Peor",8,1,"Católico/a no practicante",NA,"PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)","FP grado medio","Poco de acuerdo","Bastante grandes","Peor","Igual","Peor",2,1,8
"Hombre",20,"10001-50000 habitantes","2701-3900€",0,"Ninguno","Estudiante","Bachillerato","Poco de acuerdo","Bastante grandes","Peor","Igual","Peor",8,2,"Ateo/a",NA,"SUMAR (Podemos, IU, Más País, etc.)","Bachillerato","Poco de acuerdo","Bastante grandes","Peor","Igual","Peor",0,2,8
"Mujer",85,"10001-50000 habitantes","1100-1800€",2,"Ninguno","Pensionista (no ha trabajado)","Otros estudios","Poco de acuerdo","Bastante grandes","Igual","Peor","Peor",8,NA,"Católico/a practicante",NA,"PP","Otros estudios","Poco de acuerdo","Bastante grandes","Igual","Peor","Peor",2,4.77000264061262,8
"Hombre",52,"2001-10000 habitantes","2701-3900€",2,"Tiene hijos/as menores","Trabaja","Educación secundaria","Bastante de acuerdo","Casi inexistentes","Peor","Igual","Igual",4,4,"Ateo/a",1,"PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)","Educación secundaria","Bastante de acuerdo","Casi inexistentes","Peor","Igual","Igual",2,4,4
"Mujer",63,"≤2000 habitantes","Menos de 1100€",2,"Ninguno","Trabajo doméstico no remunerado","Primaria","Bastante de acuerdo","Bastante grandes","Peor","Peor","Peor",6,5,"Católico/a no practicante",NA,NA,"Primaria","Bastante de acuerdo","Bastante grandes","Peor","Peor","Peor",2,5,6
"Hombre",23,"≤2000 habitantes","1801-2700€",1,"Ninguno","Trabaja","Bachillerato","Poco de acuerdo","Bastante grandes",NA,NA,"Igual",8,3,"Indiferente, no creyente",NA,NA,"Bachillerato","Poco de acuerdo","Bastante grandes","Peor","Peor","Igual",1,3,8
"Hombre",67,"2001-10000 habitantes","1100-1800€",4,"Ninguno","Jubilado/a o pensionista (ha trabajado)","FP grado medio","Bastante de acuerdo","Pequeñas","Igual","Peor","Igual",7,5,"Católico/a practicante",NA,NA,"FP grado medio","Bastante de acuerdo","Pequeñas","Igual","Peor","Igual",4,5,7
"Hombre",54,"2001-10000 habitantes","3901-5000€",3,"Tiene hijos/as menores","Trabaja","Bachillerato","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",10,2,"Indiferente, no creyente",1,"SUMAR (Podemos, IU, Más País, etc.)","Bachillerato","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",3,2,10
"Hombre",32,"10001-50000 habitantes","Menos de 1100€",3,"Ninguno","Trabaja","Licenciatura","Muy de acuerdo","Pequeñas","Peor","Peor","Igual",7,NA,"Indiferente, no creyente",NA,"VOX","Licenciatura","Muy de acuerdo","Pequeñas","Peor","Peor","Igual",3,4.77000264061262,7
"Mujer",35,"10001-50000 habitantes","Más de 5000€",2,"Tiene hijos/as menores","Trabaja","Máster oficial","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",8,2,"Católico/a no practicante",12,NA,"Máster oficial","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",2,2,8
"Hombre",47,"10001-50000 habitantes","1100-1800€",1,"Ninguno","Trabaja","Licenciatura","Bastante de acuerdo","Pequeñas","Igual","Igual","Igual",6,7,"Católico/a no practicante",NA,"PP","Licenciatura","Bastante de acuerdo","Pequeñas","Igual","Igual","Igual",1,7,6
"Hombre",45,"50001-100000 habitantes","Más de 5000€",1,"Tiene hijos/as menores","Trabaja","Máster oficial","Muy de acuerdo","Muy grandes","Igual","Mejor","Igual",0,9,"Ateo/a",2,NA,"Máster oficial","Muy de acuerdo","Muy grandes","Igual","Mejor","Igual",1,9,0
"Mujer",68,"50001-100000 habitantes","1100-1800€",2,"Ninguno","Trabajo doméstico no remunerado","Licenciatura","Poco de acuerdo","Bastante grandes","Peor","Peor","Peor",7,8,"Católico/a no practicante",NA,"PP","Licenciatura","Poco de acuerdo","Bastante grandes","Peor","Peor","Peor",2,8,7
"Hombre",73,"50001-100000 habitantes","1100-1800€",1,"Ninguno","Jubilado/a o pensionista (ha trabajado)","FP grado medio","Muy de acuerdo","Bastante grandes","Peor","Mejor","Igual",5,7,"Católico/a no practicante",NA,"N.C.","FP grado medio","Muy de acuerdo","Bastante grandes","Peor","Mejor","Igual",1,7,5
"Hombre",59,"50001-100000 habitantes","2701-3900€",1,"Ninguno","Trabaja","Licenciatura","Nada de acuerdo","Muy grandes","Peor","Peor","Peor",7,8,"Agnóstico/a",NA,"PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)","Licenciatura","Nada de acuerdo","Muy grandes","Peor","Peor","Peor",1,8,7
"Hombre",78,"50001-100000 habitantes","1801-2700€",2,"Ninguno","Jubilado/a o pensionista (ha trabajado)","Arquitectura/ingeniería","Bastante de acuerdo","Bastante grandes","Peor","Igual","Peor",8,6,"Católico/a practicante",NA,"PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)","Arquitectura/ingeniería","Bastante de acuerdo","Bastante grandes","Peor","Igual","Peor",2,6,8
"Mujer",67,"50001-100000 habitantes","2701-3900€",6,"Ninguno","Jubilado/a o pensionista (ha trabajado)","Licenciatura","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",10,1,"Indiferente, no creyente",NA,"PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)","Licenciatura","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",6,1,10
"Mujer",41,"50001-100000 habitantes","2701-3900€",3,"Tiene hijos/as menores","Trabaja","Máster oficial","Nada de acuerdo","Muy grandes","Peor","Peor","Peor",10,3,"Agnóstico/a",3,"PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)","Máster oficial","Nada de acuerdo","Muy grandes","Peor","Peor","Peor",3,3,10
"Mujer",42,"50001-100000 habitantes","3901-5000€",1,"Tiene hijos/as menores","Trabaja","Licenciatura","Poco de acuerdo","Pequeñas","Igual","Igual","Igual",0,8,"Católico/a no practicante",6,"VOX","Licenciatura","Poco de acuerdo","Pequeñas","Igual","Igual","Igual",1,8,0
"Hombre",21,"50001-100000 habitantes","3901-5000€",3,"Ninguno","Trabaja","Grado universitario","Muy de acuerdo","Casi inexistentes","Igual","Igual","Igual",0,8,"Católico/a no practicante",NA,"VOX","Grado universitario","Muy de acuerdo","Casi inexistentes","Igual","Igual","Igual",3,8,0
"Mujer",41,"50001-100000 habitantes","Más de 5000€",2,"Tiene hijos/as menores","Trabaja","Licenciatura","Nada de acuerdo","Muy grandes","Peor","Peor","Igual",5,5,"Católico/a no practicante",9,"PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)","Licenciatura","Nada de acuerdo","Muy grandes","Peor","Peor","Igual",2,5,5
"Mujer",85,"50001-100000 habitantes",NA,1,"Ninguno","Jubilado/a o pensionista (ha trabajado)","Licenciatura","Muy de acuerdo","Pequeñas","Peor","Igual","Peor",5,7,"Católico/a practicante",NA,"PP","Licenciatura","Muy de acuerdo","Pequeñas","Peor","Igual","Peor",1,7,5
"Mujer",31,"2001-10000 habitantes","2701-3900€",3,"Tiene hijos/as menores","Trabaja","Grado universitario","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",8,2,"Ateo/a",12,"SUMAR (Podemos, IU, Más País, etc.)","Grado universitario","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",3,2,8
"Hombre",85,"≤2000 habitantes","Menos de 1100€",2,"Ninguno","Jubilado/a o pensionista (ha trabajado)","Educación secundaria","Nada de acuerdo","Muy grandes","Peor","Peor","Peor",5,5,"Católico/a no practicante",NA,"PP","Educación secundaria","Nada de acuerdo","Muy grandes","Peor","Peor","Peor",2,5,5
"Hombre",53,"10001-50000 habitantes","Menos de 1100€",6,"Ninguno","Otra situación","Educación secundaria","Nada de acuerdo","Muy grandes","Peor","Peor","Peor",8,3,"Agnóstico/a",NA,"PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)","Educación secundaria","Nada de acuerdo","Muy grandes","Peor","Peor","Peor",6,3,8
"Mujer",50,"10001-50000 habitantes","2701-3900€",3,"Ninguno","En paro, ha trabajado antes","FP grado medio","Poco de acuerdo","Bastante grandes","Igual","Igual","Peor",8,2,"Católico/a no practicante",NA,"PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)","FP grado medio","Poco de acuerdo","Bastante grandes","Igual","Igual","Peor",3,2,8
"Mujer",68,"10001-50000 habitantes","1801-2700€",3,"Ninguno","Jubilado/a o pensionista (ha trabajado)","Diplomaturas oficiales","Muy de acuerdo","Bastante grandes","Peor","Peor","Peor",7,8,"Católico/a no practicante",NA,"PP","Diplomaturas oficiales","Muy de acuerdo","Bastante grandes","Peor","Peor","Peor",3,8,7
